EARN,EMP#,DATE,HRS,RATE,AMOUNT,,,,,,,,,,,,
REG,6872,11/13/2012,3.17,30.48,100.08,,,,,,,,,,,,
REG,6872,11/14/2012,4.43,30.48,143.76,,,,,,,,,,,,
REG,6872,11/14/2012,3.17,30.48,100.08,,,,,,,,,,,,
REG,6872,11/15/2012,4.43,30.48,143.76,,,,,,,,,,,,
REG,6872,11/15/2012,3.17,30.48,100.08,,,,,,,,,,,,
REG,6872,11/16/2012,4.43,30.48,143.76,,,,,,,,,,,,
REG,6872,11/16/2012,3.17,30.48,100.08,,,,,,,,,,,,
REG,6921,11/12/2012,6.33,30.48,199.64,,,,,,,,,,,,
REG,6921,11/12/2012,1.27,30.8,44.66,,,,,,,,,,,,
REG,6921,11/13/2012,3.15,30.48,99.06,,,,,,,,,,,,
REG,6921,11/13/2012,4.45,30.8,146.3,,,,,,,,,,,,
REG,6921,11/14/2012,3.15,30.48,99.06,,,,,,,,,,,,
REG,6921,11/14/2012,4.45,30.8,146.3,,,,,,,,,,,,
REG,6921,11/15/2012,3.15,30.48,99.06,,,,,,,,,,,,
REG,6921,11/15/2012,4.45,30.8,146.3,,,,,,,,,,,,
REG,6921,11/16/2012,3.15,30.48,99.06,,,,,,,,,,,,
REG,6921,11/16/2012,4.45,30.8,146.3,,,,,,,,,,,,
REG,6965,11/10/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,6965,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,6965,11/12/2012,1.13,30.48,37.08,,,,,,,,,,,,
REG,6965,11/12/2012,6.47,30.8,208.93,,,,,,,,,,,,
REG,6965,11/13/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,6965,11/16/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7096,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7096,11/13/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7096,11/14/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7096,11/15/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7096,11/16/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7125,11/11/2012,5.22,30.48,163.58,,,,,,,,,,,,
REG,7125,11/11/2012,2.38,30.8,81.11,,,,,,,,,,,,
REG,7125,11/12/2012,5.10,30.48,157.48,,,,,,,,,,,,
REG,7125,11/12/2012,2.50,30.8,87.27,,,,,,,,,,,,
REG,7125,11/13/2012,5.10,30.48,157.48,,,,,,,,,,,,
REG,7125,11/13/2012,2.50,30.8,87.27,,,,,,,,,,,,
REG,7125,11/14/2012,5.10,30.48,157.48,,,,,,,,,,,,
REG,7125,11/14/2012,2.50,30.8,87.27,,,,,,,,,,,,
REG,7125,11/15/2012,5.10,30.48,157.48,,,,,,,,,,,,
REG,7125,11/15/2012,2.50,30.8,87.27,,,,,,,,,,,,
REG,7165,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7165,11/13/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7165,11/14/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7165,11/15/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7165,11/16/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7355,11/10/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7355,11/13/2012,2.32,30.48,77.22,,,,,,,,,,,,
REG,7355,11/13/2012,5.28,30.8,168.37,,,,,,,,,,,,
REG,7355,11/14/2012,2.32,30.48,77.22,,,,,,,,,,,,
REG,7355,11/14/2012,5.28,30.8,168.37,,,,,,,,,,,,
REG,7355,11/15/2012,2.32,30.48,77.22,,,,,,,,,,,,
REG,7355,11/15/2012,5.28,30.8,168.37,,,,,,,,,,,,
REG,7355,11/16/2012,2.32,30.48,77.22,,,,,,,,,,,,
REG,7355,11/16/2012,5.28,30.8,168.37,,,,,,,,,,,,
REG,7707,11/12/2012,6.19,30.48,192.53,,,,,,,,,,,,
REG,7707,11/12/2012,1.41,30.8,51.85,,,,,,,,,,,,
REG,7707,11/13/2012,6.19,30.48,192.53,,,,,,,,,,,,
REG,7707,11/13/2012,1.41,30.8,51.85,,,,,,,,,,,,
REG,7707,11/14/2012,6.19,30.48,192.53,,,,,,,,,,,,
REG,7707,11/14/2012,1.41,30.8,51.85,,,,,,,,,,,,
REG,7707,11/15/2012,6.19,30.48,192.53,,,,,,,,,,,,
REG,7707,11/15/2012,1.41,30.8,51.85,,,,,,,,,,,,
REG,7707,11/16/2012,6.19,30.48,192.53,,,,,,,,,,,,
REG,7707,11/16/2012,1.41,30.8,51.85,,,,,,,,,,,,
REG,7728,11/12/2012,5.18,30.48,161.54,,,,,,,,,,,,
REG,7728,11/12/2012,2.42,30.8,83.16,,,,,,,,,,,,
REG,7728,11/13/2012,5.18,30.48,161.54,,,,,,,,,,,,
REG,7728,11/13/2012,2.42,30.8,83.16,,,,,,,,,,,,
REG,7728,11/14/2012,5.18,30.48,161.54,,,,,,,,,,,,
REG,7728,11/14/2012,2.42,30.8,83.16,,,,,,,,,,,,
REG,7728,11/15/2012,5.18,30.48,161.54,,,,,,,,,,,,
REG,7728,11/15/2012,2.42,30.8,83.16,,,,,,,,,,,,
REG,7728,11/16/2012,5.18,30.48,161.54,,,,,,,,,,,,
REG,7728,11/16/2012,2.42,30.8,83.16,,,,,,,,,,,,
REG,7769,11/10/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,7769,11/12/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,7769,11/12/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,7769,11/14/2012,2.50,30.48,86.36,,,,,,,,,,,,
REG,7769,11/14/2012,5.10,30.8,159.13,,,,,,,,,,,,
REG,7769,11/15/2012,2.50,30.48,86.36,,,,,,,,,,,,
REG,7769,11/15/2012,5.10,30.8,159.13,,,,,,,,,,,,
REG,7769,11/16/2012,2.50,30.48,86.36,,,,,,,,,,,,
REG,7769,11/16/2012,5.10,30.8,159.13,,,,,,,,,,,,
REG,8231,11/12/2012,0.00,30.48,0,,,,,,,,,,,,
REG,8231,11/13/2012,0.00,30.48,0,,,,,,,,,,,,
REG,8231,11/14/2012,0.00,30.48,0,,,,,,,,,,,,
REG,8231,11/15/2012,0.00,30.48,0,,,,,,,,,,,,
REG,8231,11/16/2012,0.00,30.48,0,,,,,,,,,,,,
REG,8440,11/10/2012,8.00,30.8,246.4,,,,,,,,,,,,
REG,8440,11/11/2012,3.59,30.48,121.41,,,,,,,,,,,,
REG,8440,11/11/2012,4.01,30.8,123.71,,,,,,,,,,,,
REG,8440,11/12/2012,5.20,30.48,162.56,,,,,,,,,,,,
REG,8440,11/12/2012,2.40,30.8,82.13,,,,,,,,,,,,
REG,8440,11/13/2012,5.20,30.48,162.56,,,,,,,,,,,,
REG,8440,11/13/2012,2.40,30.8,82.13,,,,,,,,,,,,
REG,8440,11/14/2012,5.20,30.48,162.56,,,,,,,,,,,,
REG,8440,11/14/2012,2.40,30.8,82.13,,,,,,,,,,,,
REG,8677,11/12/2012,2.32,30.48,77.22,,,,,,,,,,,,
REG,8677,11/12/2012,5.28,30.8,168.37,,,,,,,,,,,,
REG,8677,11/13/2012,5.15,30.48,160.02,,,,,,,,,,,,
REG,8677,11/13/2012,2.45,30.8,84.7,,,,,,,,,,,,
REG,8677,11/14/2012,5.15,30.48,160.02,,,,,,,,,,,,
REG,8677,11/14/2012,2.45,30.8,84.7,,,,,,,,,,,,
REG,8677,11/15/2012,5.15,30.48,160.02,,,,,,,,,,,,
REG,8677,11/15/2012,2.45,30.8,84.7,,,,,,,,,,,,
REG,8677,11/16/2012,5.15,30.48,160.02,,,,,,,,,,,,
REG,8677,11/16/2012,2.45,30.8,84.7,,,,,,,,,,,,
REG,8765,11/12/2012,5.15,30.48,160.02,,,,,,,,,,,,
REG,8765,11/12/2012,2.45,30.8,84.7,,,,,,,,,,,,
REG,8765,11/13/2012,3.53,30.48,118.36,,,,,,,,,,,,
REG,8765,11/13/2012,4.07,30.8,126.79,,,,,,,,,,,,
REG,8765,11/14/2012,3.53,30.48,118.36,,,,,,,,,,,,
REG,8765,11/14/2012,4.07,30.8,126.79,,,,,,,,,,,,
REG,8765,11/15/2012,3.53,30.48,118.36,,,,,,,,,,,,
REG,8765,11/15/2012,4.07,30.8,126.79,,,,,,,,,,,,
REG,8765,11/16/2012,3.53,30.48,118.36,,,,,,,,,,,,
REG,8765,11/16/2012,4.07,30.8,126.79,,,,,,,,,,,,
REG,8769,11/10/2012,5.18,30.48,161.54,,,,,,,,,,,,
REG,8769,11/10/2012,2.42,30.8,83.16,,,,,,,,,,,,
REG,8769,11/13/2012,1.13,30.48,37.08,,,,,,,,,,,,
REG,8769,11/13/2012,6.47,30.8,208.93,,,,,,,,,,,,
REG,8769,11/14/2012,1.13,30.48,37.08,,,,,,,,,,,,
REG,8769,11/14/2012,6.47,30.8,208.93,,,,,,,,,,,,
REG,8769,11/15/2012,1.13,30.48,37.08,,,,,,,,,,,,
REG,8769,11/15/2012,6.47,30.8,208.93,,,,,,,,,,,,
REG,8769,11/16/2012,1.13,30.48,37.08,,,,,,,,,,,,
REG,8769,11/16/2012,6.47,30.8,208.93,,,,,,,,,,,,
REG,8837,11/11/2012,4.10,30.48,127,,,,,,,,,,,,
REG,8837,11/11/2012,3.50,30.8,118.07,,,,,,,,,,,,
REG,8837,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,8837,11/13/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,8837,11/14/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,8837,11/15/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9023,11/10/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9023,11/13/2012,2.52,30.48,87.38,,,,,,,,,,,,
REG,9023,11/13/2012,5.08,30.8,158.11,,,,,,,,,,,,
REG,9023,11/14/2012,2.52,30.48,87.38,,,,,,,,,,,,
REG,9023,11/14/2012,5.08,30.8,158.11,,,,,,,,,,,,
REG,9023,11/15/2012,2.52,30.48,87.38,,,,,,,,,,,,
REG,9023,11/15/2012,5.08,30.8,158.11,,,,,,,,,,,,
REG,9023,11/16/2012,2.52,30.48,87.38,,,,,,,,,,,,
REG,9023,11/16/2012,5.08,30.8,158.11,,,,,,,,,,,,
REG,9025,11/10/2012,5.52,30.48,178.82,,,,,,,,,,,,
REG,9025,11/10/2012,2.08,30.8,65.71,,,,,,,,,,,,
REG,9025,11/12/2012,5.00,30.48,152.4,,,,,,,,,,,,
REG,9025,11/12/2012,3.00,30.8,92.4,,,,,,,,,,,,
REG,9025,11/13/2012,5.00,30.48,152.4,,,,,,,,,,,,
REG,9025,11/13/2012,3.00,30.8,92.4,,,,,,,,,,,,
REG,9025,11/14/2012,5.00,30.48,152.4,,,,,,,,,,,,
REG,9025,11/14/2012,3.00,30.8,92.4,,,,,,,,,,,,
REG,9025,11/15/2012,5.00,30.48,152.4,,,,,,,,,,,,
REG,9025,11/15/2012,3.00,30.8,92.4,,,,,,,,,,,,
REG,9030,11/10/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9030,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9030,11/14/2012,4.26,30.48,135.13,,,,,,,,,,,,
REG,9030,11/14/2012,3.34,30.8,109.85,,,,,,,,,,,,
REG,9030,11/15/2012,4.26,30.48,135.13,,,,,,,,,,,,
REG,9030,11/15/2012,3.34,30.8,109.85,,,,,,,,,,,,
REG,9030,11/16/2012,4.26,30.48,135.13,,,,,,,,,,,,
REG,9030,11/16/2012,3.34,30.8,109.85,,,,,,,,,,,,
REG,9109,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9109,11/13/2012,3.12,30.48,97.54,,,,,,,,,,,,
REG,9109,11/13/2012,4.48,30.8,147.84,,,,,,,,,,,,
REG,9109,11/14/2012,3.12,30.48,97.54,,,,,,,,,,,,
REG,9109,11/14/2012,4.48,30.8,147.84,,,,,,,,,,,,
REG,9109,11/15/2012,3.12,30.48,97.54,,,,,,,,,,,,
REG,9109,11/15/2012,4.48,30.8,147.84,,,,,,,,,,,,
REG,9109,11/16/2012,3.12,30.48,97.54,,,,,,,,,,,,
REG,9109,11/16/2012,4.48,30.8,147.84,,,,,,,,,,,,
REG,9110,11/11/2012,5.26,30.48,165.61,,,,,,,,,,,,
REG,9110,11/11/2012,2.34,30.8,79.05,,,,,,,,,,,,
REG,9110,11/12/2012,4.06,30.48,124.97,,,,,,,,,,,,
REG,9110,11/12/2012,3.54,30.8,120.12,,,,,,,,,,,,
REG,9110,11/13/2012,4.06,30.48,124.97,,,,,,,,,,,,
REG,9110,11/13/2012,3.54,30.8,120.12,,,,,,,,,,,,
REG,9110,11/14/2012,4.06,30.48,124.97,,,,,,,,,,,,
REG,9110,11/14/2012,3.54,30.8,120.12,,,,,,,,,,,,
REG,9110,11/15/2012,4.06,30.48,124.97,,,,,,,,,,,,
REG,9110,11/15/2012,3.54,30.8,120.12,,,,,,,,,,,,
REG,9113,11/11/2012,6.14,30.48,189.99,,,,,,,,,,,,
REG,9113,11/11/2012,1.46,30.8,54.41,,,,,,,,,,,,
REG,9113,11/12/2012,2.08,30.48,65.02,,,,,,,,,,,,
REG,9113,11/12/2012,5.52,30.8,180.69,,,,,,,,,,,,
REG,9113,11/13/2012,2.08,30.48,65.02,,,,,,,,,,,,
REG,9113,11/13/2012,5.52,30.8,180.69,,,,,,,,,,,,
REG,9113,11/14/2012,2.08,30.48,65.02,,,,,,,,,,,,
REG,9113,11/14/2012,5.52,30.8,180.69,,,,,,,,,,,,
REG,9113,11/15/2012,2.08,30.48,65.02,,,,,,,,,,,,
REG,9113,11/15/2012,5.52,30.8,180.69,,,,,,,,,,,,
REG,9117,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9117,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9117,11/13/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,9117,11/13/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,9117,11/14/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,9117,11/14/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,9117,11/15/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,9117,11/15/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,9121,11/10/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9121,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9121,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9121,11/13/2012,6.17,30.48,191.52,,,,,,,,,,,,
REG,9121,11/13/2012,1.43,30.8,52.87,,,,,,,,,,,,
REG,9121,11/14/2012,6.17,30.48,191.52,,,,,,,,,,,,
REG,9121,11/14/2012,1.43,30.8,52.87,,,,,,,,,,,,
REG,9150,11/12/2012,3.11,30.48,97.03,,,,,,,,,,,,
REG,9150,11/12/2012,4.49,30.8,148.35,,,,,,,,,,,,
REG,9150,11/13/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,9150,11/13/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,9150,11/14/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,9150,11/14/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,9150,11/15/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,9150,11/15/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,9150,11/16/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,9150,11/16/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,9155,11/10/2012,4.14,30.48,129.03,,,,,,,,,,,,
REG,9155,11/10/2012,3.46,30.8,116.01,,,,,,,,,,,,
REG,9155,11/11/2012,1.18,30.48,39.62,,,,,,,,,,,,
REG,9155,11/11/2012,6.42,30.8,206.36,,,,,,,,,,,,
REG,9155,11/12/2012,5.01,30.48,152.91,,,,,,,,,,,,
REG,9155,11/12/2012,2.59,30.8,91.89,,,,,,,,,,,,
REG,9155,11/13/2012,5.01,30.48,152.91,,,,,,,,,,,,
REG,9155,11/13/2012,2.59,30.8,91.89,,,,,,,,,,,,
REG,9155,11/14/2012,5.01,30.48,152.91,,,,,,,,,,,,
REG,9155,11/14/2012,2.59,30.8,91.89,,,,,,,,,,,,
REG,9157,11/12/2012,3.53,30.48,118.36,,,,,,,,,,,,
REG,9157,11/12/2012,4.07,30.8,126.79,,,,,,,,,,,,
REG,9157,11/13/2012,4.42,30.48,143.26,,,,,,,,,,,,
REG,9157,11/13/2012,3.18,30.8,101.64,,,,,,,,,,,,
REG,9157,11/14/2012,4.42,30.48,143.26,,,,,,,,,,,,
REG,9157,11/14/2012,3.18,30.8,101.64,,,,,,,,,,,,
REG,9157,11/15/2012,4.42,30.48,143.26,,,,,,,,,,,,
REG,9157,11/15/2012,3.18,30.8,101.64,,,,,,,,,,,,
REG,9157,11/16/2012,4.42,30.48,143.26,,,,,,,,,,,,
REG,9157,11/16/2012,3.18,30.8,101.64,,,,,,,,,,,,
REG,9183,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9183,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9183,11/13/2012,5.02,30.48,153.42,,,,,,,,,,,,
REG,9183,11/13/2012,2.58,30.8,91.37,,,,,,,,,,,,
REG,9183,11/14/2012,5.02,30.48,153.42,,,,,,,,,,,,
REG,9183,11/14/2012,2.58,30.8,91.37,,,,,,,,,,,,
REG,9183,11/15/2012,5.02,30.48,153.42,,,,,,,,,,,,
REG,9183,11/15/2012,2.58,30.8,91.37,,,,,,,,,,,,
REG,9187,11/11/2012,5.46,30.48,175.77,,,,,,,,,,,,
REG,9187,11/11/2012,2.14,30.8,68.79,,,,,,,,,,,,
REG,9187,11/12/2012,6.22,30.48,194.06,,,,,,,,,,,,
REG,9187,11/12/2012,1.38,30.8,50.31,,,,,,,,,,,,
REG,9187,11/13/2012,5.17,30.48,161.04,,,,,,,,,,,,
REG,9187,11/13/2012,2.43,30.8,83.67,,,,,,,,,,,,
REG,9187,11/14/2012,5.17,30.48,161.04,,,,,,,,,,,,
REG,9187,11/14/2012,2.43,30.8,83.67,,,,,,,,,,,,
REG,9187,11/15/2012,5.17,30.48,161.04,,,,,,,,,,,,
REG,9187,11/15/2012,2.43,30.8,83.67,,,,,,,,,,,,
REG,9281,11/12/2012,0.00,30.48,0,,,,,,,,,,,,
REG,9281,11/13/2012,0.00,30.48,0,,,,,,,,,,,,
REG,9281,11/14/2012,0.00,30.48,0,,,,,,,,,,,,
REG,9281,11/15/2012,0.00,30.48,0,,,,,,,,,,,,
REG,9281,11/16/2012,0.00,30.48,0,,,,,,,,,,,,
REG,9420,11/11/2012,4.34,30.48,139.19,,,,,,,,,,,,
REG,9420,11/11/2012,3.26,30.8,105.75,,,,,,,,,,,,
REG,9420,11/12/2012,2.48,30.48,85.34,,,,,,,,,,,,
REG,9420,11/12/2012,5.12,30.8,160.16,,,,,,,,,,,,
REG,9420,11/13/2012,2.48,30.48,85.34,,,,,,,,,,,,
REG,9420,11/13/2012,5.12,30.8,160.16,,,,,,,,,,,,
REG,9420,11/14/2012,2.48,30.48,85.34,,,,,,,,,,,,
REG,9420,11/14/2012,5.12,30.8,160.16,,,,,,,,,,,,
REG,9420,11/15/2012,2.48,30.48,85.34,,,,,,,,,,,,
REG,9420,11/15/2012,5.12,30.8,160.16,,,,,,,,,,,,
REG,9645,11/12/2012,0.00,30.48,0,,,,,,,,,,,,
REG,9645,11/13/2012,0.00,30.48,0,,,,,,,,,,,,
REG,9645,11/14/2012,0.00,30.48,0,,,,,,,,,,,,
REG,9645,11/15/2012,0.00,30.48,0,,,,,,,,,,,,
REG,9645,11/16/2012,0.00,30.48,0,,,,,,,,,,,,
REG,9646,11/12/2012,4.42,30.48,143.26,,,,,,,,,,,,
REG,9646,11/12/2012,3.18,30.8,101.64,,,,,,,,,,,,
REG,9646,11/13/2012,4.47,30.48,145.8,,,,,,,,,,,,
REG,9646,11/13/2012,3.13,30.8,99.07,,,,,,,,,,,,
REG,9646,11/14/2012,4.47,30.48,145.8,,,,,,,,,,,,
REG,9646,11/14/2012,3.13,30.8,99.07,,,,,,,,,,,,
REG,9646,11/15/2012,4.47,30.48,145.8,,,,,,,,,,,,
REG,9646,11/15/2012,3.13,30.8,99.07,,,,,,,,,,,,
REG,9646,11/16/2012,4.47,30.48,145.8,,,,,,,,,,,,
REG,9646,11/16/2012,3.13,30.8,99.07,,,,,,,,,,,,
REG,9726,11/10/2012,6.03,30.48,184.4,,,,,,,,,,,,
REG,9726,11/10/2012,1.57,30.8,60.06,,,,,,,,,,,,
REG,9726,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9726,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9726,11/13/2012,8.00,30.8,246.4,,,,,,,,,,,,
REG,9726,11/16/2012,8.00,30.8,246.4,,,,,,,,,,,,
REG,9791,11/12/2012,4.50,30.48,147.32,,,,,,,,,,,,
REG,9791,11/12/2012,3.10,30.8,97.53,,,,,,,,,,,,
REG,9791,11/13/2012,4.50,30.48,147.32,,,,,,,,,,,,
REG,9791,11/13/2012,3.10,30.8,97.53,,,,,,,,,,,,
REG,9791,11/14/2012,4.50,30.48,147.32,,,,,,,,,,,,
REG,9791,11/14/2012,3.10,30.8,97.53,,,,,,,,,,,,
REG,9791,11/15/2012,4.50,30.48,147.32,,,,,,,,,,,,
REG,9791,11/15/2012,3.10,30.8,97.53,,,,,,,,,,,,
REG,9791,11/16/2012,4.50,30.48,147.32,,,,,,,,,,,,
REG,9791,11/16/2012,3.10,30.8,97.53,,,,,,,,,,,,
REG,9797,11/12/2012,3.12,30.48,97.54,,,,,,,,,,,,
REG,9797,11/12/2012,4.48,30.8,147.84,,,,,,,,,,,,
REG,9797,11/13/2012,3.12,30.48,97.54,,,,,,,,,,,,
REG,9797,11/13/2012,4.48,30.8,147.84,,,,,,,,,,,,
REG,9797,11/14/2012,3.12,30.48,97.54,,,,,,,,,,,,
REG,9797,11/14/2012,4.48,30.8,147.84,,,,,,,,,,,,
REG,9797,11/15/2012,3.12,30.48,97.54,,,,,,,,,,,,
REG,9797,11/15/2012,4.48,30.8,147.84,,,,,,,,,,,,
REG,9797,11/16/2012,3.12,30.48,97.54,,,,,,,,,,,,
REG,9797,11/16/2012,4.48,30.8,147.84,,,,,,,,,,,,
REG,9800,11/10/2012,8.00,30.8,246.4,,,,,,,,,,,,
REG,9800,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9800,11/13/2012,1.17,30.48,39.12,,,,,,,,,,,,
REG,9800,11/13/2012,6.43,30.8,206.87,,,,,,,,,,,,
REG,9800,11/14/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9800,11/15/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9843,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9843,11/12/2012,3.15,30.48,99.06,,,,,,,,,,,,
REG,9843,11/12/2012,4.45,30.8,146.3,,,,,,,,,,,,
REG,9843,11/13/2012,6.21,30.48,193.55,,,,,,,,,,,,
REG,9843,11/13/2012,1.39,30.8,50.82,,,,,,,,,,,,
REG,9843,11/14/2012,6.21,30.48,193.55,,,,,,,,,,,,
REG,9843,11/14/2012,1.39,30.8,50.82,,,,,,,,,,,,
REG,9843,11/15/2012,6.21,30.48,193.55,,,,,,,,,,,,
REG,9843,11/15/2012,1.39,30.8,50.82,,,,,,,,,,,,
REG,9883,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9883,11/13/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9883,11/14/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9883,11/15/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,9883,11/16/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,65075,11/11/2012,3.29,30.48,106.17,,,,,,,,,,,,
REG,65075,11/11/2012,4.31,30.8,139.11,,,,,,,,,,,,
REG,65075,11/12/2012,4.01,30.48,122.43,,,,,,,,,,,,
REG,65075,11/12/2012,3.59,30.8,122.69,,,,,,,,,,,,
REG,65075,11/13/2012,4.02,30.48,122.94,,,,,,,,,,,,
REG,65075,11/13/2012,3.58,30.8,122.17,,,,,,,,,,,,
REG,65075,11/14/2012,4.02,30.48,122.94,,,,,,,,,,,,
REG,65075,11/14/2012,3.58,30.8,122.17,,,,,,,,,,,,
REG,65075,11/15/2012,4.02,30.48,122.94,,,,,,,,,,,,
REG,65075,11/15/2012,3.58,30.8,122.17,,,,,,,,,,,,
REG,65129,11/11/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,65129,11/12/2012,6.10,30.48,187.96,,,,,,,,,,,,
REG,65129,11/12/2012,1.50,30.8,56.47,,,,,,,,,,,,
REG,65129,11/13/2012,6.10,30.48,187.96,,,,,,,,,,,,
REG,65129,11/13/2012,1.50,30.8,56.47,,,,,,,,,,,,
REG,65129,11/14/2012,6.10,30.48,187.96,,,,,,,,,,,,
REG,65129,11/14/2012,1.50,30.8,56.47,,,,,,,,,,,,
REG,65129,11/15/2012,6.10,30.48,187.96,,,,,,,,,,,,
REG,65129,11/15/2012,1.50,30.8,56.47,,,,,,,,,,,,
REG,65151,11/10/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,65151,11/11/2012,3.29,30.48,106.17,,,,,,,,,,,,
REG,65151,11/11/2012,4.31,30.8,139.11,,,,,,,,,,,,
REG,65151,11/12/2012,4.07,30.48,125.48,,,,,,,,,,,,
REG,65151,11/12/2012,3.53,30.8,119.61,,,,,,,,,,,,
REG,65151,11/13/2012,4.00,30.48,121.92,,,,,,,,,,,,
REG,65151,11/13/2012,4.00,30.8,123.2,,,,,,,,,,,,
REG,65151,11/14/2012,4.00,30.48,121.92,,,,,,,,,,,,
REG,65151,11/14/2012,4.00,30.8,123.2,,,,,,,,,,,,
REG,65237,11/12/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,65237,11/12/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,65237,11/13/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,65237,11/13/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,65237,11/14/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,65237,11/14/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,65237,11/15/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,65237,11/15/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,65237,11/16/2012,6.18,30.48,192.02,,,,,,,,,,,,
REG,65237,11/16/2012,1.42,30.8,52.36,,,,,,,,,,,,
REG,65241,11/12/2012,8.00,30.48,243.84,,,,,,,,,,,,
REG,65241,11/13/2012,4.31,30.48,137.67,,,,,,,,,,,,
REG,65241,11/13/2012,3.29,30.8,107.29,,,,,,,,,,,,
REG,65241,11/14/2012,4.31,30.48,137.67,,,,,,,,,,,,
REG,65241,11/14/2012,3.29,30.8,107.29,,,,,,,,,,,,
REG,65241,11/15/2012,4.31,30.48,137.67,,,,,,,,,,,,
REG,65241,11/15/2012,3.29,30.8,107.29,,,,,,,,,,,,
REG,65241,11/16/2012,4.31,30.48,137.67,,,,,,,,,,,,
REG,65241,11/16/2012,3.29,30.8,107.29,,,,,,,,,,,,
REG,65262,11/10/2012,3.16,30.48,99.57,,,,,,,,,,,,
REG,65262,11/10/2012,4.44,30.8,145.79,,,,,,,,,,,,
REG,65262,11/13/2012,4.00,30.48,121.92,,,,,,,,,,,,
REG,65262,11/13/2012,4.00,30.8,123.2,,,,,,,,,,,,
REG,65262,11/14/2012,4.00,30.48,121.92,,,,,,,,,,,,
